generation,prev_avg_utility,avg_utility,avg_degree
2384,35.840000,42.920000,12.960000
2385,37.640000,40.920000,12.960000
2386,33.400000,33.400000,12.960000
2387,33.940000,36.960000,12.940000
2388,41.760000,46.640000,12.920000
2389,30.660000,43.960000,12.900000
2390,42.280000,42.280000,12.900000
2391,38.380000,38.640000,12.920000
2392,34.520000,34.520000,12.920000
2393,33.740000,35.020000,12.900000
2394,41.120000,41.120000,12.900000
2395,40.200000,40.200000,12.900000
2396,46.200000,46.200000,12.900000
2397,38.440000,39.880000,12.880000
2398,35.380000,39.520000,12.940000
2399,37.760000,40.800000,12.920000
2400,35.600000,35.600000,12.920000
2401,38.920000,38.920000,12.920000
2402,38.420000,38.420000,12.920000
2403,39.720000,39.720000,12.920000
2404,42.240000,42.240000,12.920000
2405,42.000000,42.000000,12.920000
2406,41.760000,42.760000,12.900000
2407,32.060000,32.060000,12.900000
2408,43.980000,43.980000,12.900000
2409,36.080000,36.080000,12.900000
2410,42.520000,42.520000,12.900000
2411,40.000000,40.000000,12.900000
2412,37.160000,37.800000,12.880000
2413,27.540000,32.640000,12.880000
2414,38.440000,38.440000,12.880000
2415,35.740000,38.140000,12.880000
2416,40.860000,40.860000,12.880000
2417,36.600000,36.600000,12.880000
2418,38.340000,38.340000,12.880000
2419,43.120000,43.120000,12.880000
2420,40.160000,40.160000,12.880000
2421,39.140000,39.140000,12.880000
2422,30.780000,38.980000,12.880000
2423,38.980000,38.980000,12.880000
2424,38.140000,38.140000,12.880000
2425,30.420000,34.260000,12.860000
2426,40.220000,40.220000,12.860000
2427,39.120000,39.120000,12.860000
2428,37.980000,42.920000,12.800000
2429,44.620000,44.620000,12.800000
2430,42.200000,42.200000,12.800000
2431,35.060000,35.060000,12.800000
2432,45.720000,45.720000,12.800000
2433,29.160000,35.440000,12.820000
2434,30.460000,34.480000,12.760000
2435,35.300000,39.020000,12.720000
2436,39.220000,42.400000,12.720000
2437,34.820000,36.100000,12.740000
2438,42.740000,42.740000,12.740000
2439,37.200000,37.200000,12.740000
2440,33.860000,37.300000,12.720000
2441,33.920000,35.220000,12.700000
2442,37.280000,37.280000,12.700000
2443,42.120000,42.120000,12.700000
2444,36.300000,36.300000,12.700000
2445,36.560000,36.560000,12.700000
2446,42.840000,42.840000,12.700000
2447,32.860000,33.260000,12.680000
2448,40.780000,44.260000,12.660000
2449,40.300000,44.080000,12.680000
2450,36.620000,38.940000,12.640000
2451,34.280000,41.100000,12.640000
2452,36.200000,44.520000,12.640000
2453,37.460000,45.240000,12.660000
2454,39.960000,39.960000,12.660000
2455,39.080000,39.080000,12.660000
2456,39.560000,39.560000,12.660000
2457,42.660000,42.660000,12.660000
2458,29.260000,39.840000,12.600000
2459,37.420000,37.420000,12.600000
2460,34.000000,40.660000,12.680000
2461,36.740000,36.740000,12.680000
2462,40.720000,40.720000,12.680000
2463,46.600000,46.600000,12.680000
2464,31.240000,45.520000,12.680000
2465,40.140000,40.140000,12.680000
2466,39.320000,39.320000,12.680000
2467,37.060000,37.060000,12.680000
2468,31.020000,34.020000,12.720000
2469,38.040000,41.580000,12.740000
2470,28.200000,40.320000,12.760000
2471,29.300000,44.640000,12.820000
2472,35.220000,35.220000,12.820000
2473,36.360000,42.060000,12.780000
2474,43.860000,43.860000,12.780000
2475,24.680000,41.420000,12.760000
2476,38.820000,38.820000,12.760000
2477,40.600000,40.600000,12.760000
2478,40.480000,40.480000,12.760000
2479,38.340000,38.340000,12.760000
2480,30.180000,40.160000,12.760000
2481,33.280000,33.280000,12.760000
2482,36.160000,36.160000,12.760000
2483,41.040000,41.040000,12.760000
2484,42.040000,42.040000,12.760000
2485,40.500000,40.500000,12.760000
2486,43.680000,43.680000,12.760000
2487,36.800000,36.800000,12.760000
2488,34.540000,35.340000,12.740000
2489,40.100000,40.100000,12.740000
2490,32.980000,33.640000,12.740000
2491,38.660000,38.660000,12.740000
2492,32.740000,35.740000,12.700000
2493,37.780000,37.780000,12.700000
2494,34.700000,39.060000,12.720000
2495,36.520000,38.920000,12.720000
2496,43.860000,43.860000,12.720000
2497,31.080000,35.240000,12.640000
2498,32.300000,40.180000,12.660000
2499,34.260000,38.180000,12.660000
2500,37.160000,37.160000,12.660000
2501,26.960000,36.340000,12.680000
2502,36.580000,36.580000,12.680000
2503,39.000000,40.680000,12.680000
2504,40.060000,40.660000,12.660000
2505,41.360000,41.360000,12.660000
2506,31.760000,37.580000,12.680000
2507,33.220000,39.240000,12.680000
2508,42.640000,42.640000,12.680000
2509,33.380000,38.720000,12.640000
2510,30.820000,40.140000,12.640000
2511,31.400000,36.320000,12.640000
2512,39.580000,39.580000,12.640000
2513,35.100000,35.140000,12.680000
2514,36.100000,43.140000,12.680000
2515,26.260000,33.440000,12.660000
2516,33.440000,38.420000,12.680000
2517,35.800000,39.000000,12.620000
2518,41.180000,41.180000,12.620000
2519,41.800000,41.800000,12.620000
2520,38.380000,38.380000,12.620000
2521,31.620000,35.400000,12.600000
2522,31.720000,38.760000,12.600000
2523,37.100000,44.160000,12.620000
2524,39.340000,39.340000,12.620000
2525,35.440000,36.840000,12.640000
2526,34.100000,34.100000,12.640000
2527,38.560000,40.760000,12.660000
2528,44.000000,44.000000,12.660000
2529,42.860000,42.860000,12.660000
2530,34.880000,34.880000,12.660000
2531,35.280000,35.280000,12.660000
2532,28.760000,39.360000,12.620000
2533,37.120000,37.120000,12.620000
2534,37.840000,41.920000,12.620000
2535,40.160000,40.160000,12.620000
2536,38.860000,38.860000,12.620000
2537,38.000000,39.840000,12.600000
2538,34.760000,34.760000,12.600000
2539,44.960000,44.960000,12.600000
2540,39.000000,39.000000,12.600000
2541,36.220000,40.160000,12.520000
2542,30.200000,38.480000,12.500000
2543,34.540000,38.620000,12.480000
2544,34.320000,34.320000,12.480000
2545,35.440000,35.440000,12.480000
2546,42.380000,42.380000,12.480000
2547,45.120000,45.120000,12.480000
2548,37.800000,38.380000,12.460000
2549,35.960000,42.720000,12.440000
2550,39.660000,39.660000,12.440000
2551,35.080000,37.200000,12.420000
2552,36.320000,36.320000,12.420000
2553,41.440000,41.440000,12.420000
2554,38.360000,38.360000,12.420000
2555,37.760000,37.760000,12.420000
2556,42.500000,42.500000,12.420000
2557,37.120000,38.660000,12.400000
2558,37.460000,39.400000,12.320000
2559,36.100000,42.240000,12.300000
2560,37.720000,38.000000,12.300000
2561,35.240000,35.240000,12.300000
2562,47.040000,47.040000,12.300000
2563,37.240000,37.240000,12.300000
2564,38.080000,38.080000,12.300000
2565,34.400000,34.720000,12.300000
2566,30.280000,32.060000,12.340000
2567,39.880000,41.800000,12.340000
2568,42.980000,42.980000,12.340000
2569,41.200000,41.880000,12.320000
2570,40.260000,40.260000,12.320000
2571,40.660000,40.660000,12.320000
2572,35.380000,35.380000,12.320000
2573,39.300000,39.300000,12.320000
2574,40.740000,40.740000,12.320000
2575,41.340000,41.340000,12.320000
2576,43.080000,43.080000,12.320000
2577,43.600000,43.600000,12.320000
2578,27.140000,44.560000,12.340000
2579,38.040000,38.040000,12.340000
2580,34.820000,36.500000,12.300000
2581,32.220000,33.180000,12.300000
2582,33.760000,38.860000,12.280000
2583,40.480000,40.480000,12.280000
2584,38.120000,39.960000,12.300000
2585,32.140000,35.720000,12.300000
2586,42.700000,42.700000,12.300000
2587,34.500000,37.480000,12.340000
2588,40.040000,40.040000,12.340000
2589,33.860000,36.320000,12.300000
2590,40.240000,40.240000,12.300000
2591,28.900000,36.700000,12.300000
2592,36.480000,36.480000,12.300000
2593,40.820000,40.820000,12.300000
2594,35.800000,41.000000,12.300000
2595,34.680000,37.720000,12.340000
2596,38.280000,38.280000,12.340000
2597,43.020000,43.020000,12.340000
2598,37.560000,37.560000,12.340000
2599,43.620000,43.620000,12.340000
2600,38.700000,38.700000,12.340000
2601,33.280000,33.840000,12.300000
2602,36.960000,43.560000,12.260000
2603,39.760000,39.760000,12.260000
2604,45.900000,45.900000,12.260000
2605,37.860000,37.860000,12.260000
2606,33.460000,33.460000,12.260000
2607,31.540000,35.780000,12.280000
2608,30.140000,38.960000,12.240000
2609,35.620000,43.000000,12.240000
2610,33.060000,33.060000,12.240000
2611,37.900000,44.240000,12.260000
2612,34.720000,34.720000,12.260000
2613,26.280000,36.800000,12.260000
2614,37.800000,37.800000,12.260000
2615,40.800000,40.800000,12.260000
2616,41.380000,43.240000,12.280000
2617,34.660000,42.460000,12.320000
2618,32.660000,35.940000,12.300000
2619,36.060000,38.180000,12.240000
2620,34.520000,34.520000,12.240000
2621,42.800000,42.800000,12.240000
2622,37.620000,39.640000,12.300000
2623,36.300000,36.300000,12.300000
2624,38.220000,38.220000,12.300000
2625,34.280000,43.400000,12.320000
2626,42.020000,42.020000,12.320000
2627,31.380000,35.900000,12.340000
2628,42.660000,42.660000,12.340000
2629,35.780000,36.700000,12.320000
2630,34.840000,34.840000,12.320000
2631,43.000000,43.980000,12.320000
2632,35.920000,35.920000,12.320000
2633,31.560000,45.280000,12.360000
2634,31.600000,38.800000,12.360000
2635,43.180000,43.180000,12.360000
2636,34.220000,34.220000,12.360000
2637,33.920000,36.240000,12.340000
2638,35.980000,37.040000,12.380000
2639,44.320000,44.320000,12.380000
2640,31.780000,35.120000,12.360000
2641,34.020000,39.160000,12.300000
2642,40.120000,40.120000,12.300000
2643,42.100000,42.100000,12.300000
2644,36.820000,36.820000,12.300000
2645,38.400000,43.360000,12.300000
2646,33.780000,35.580000,12.300000
2647,36.400000,36.400000,12.300000
2648,38.620000,38.620000,12.300000
2649,32.660000,35.600000,12.280000
2650,43.400000,43.400000,12.280000
2651,34.120000,36.600000,12.260000
2652,38.820000,38.820000,12.260000
2653,42.320000,42.320000,12.260000
2654,35.800000,35.800000,12.260000
2655,42.360000,42.360000,12.260000
2656,35.560000,38.360000,12.260000
2657,47.800000,47.800000,12.260000
2658,38.040000,38.040000,12.260000
2659,39.920000,39.920000,12.260000
2660,38.260000,45.700000,12.240000
2661,34.580000,38.020000,12.180000
2662,44.440000,44.440000,12.180000
2663,39.300000,39.300000,12.180000
2664,36.220000,41.360000,12.200000
2665,33.600000,39.880000,12.220000
2666,40.760000,40.760000,12.220000
2667,42.460000,42.460000,12.220000
2668,37.120000,45.900000,12.200000
2669,38.680000,40.160000,12.200000
2670,38.480000,38.480000,12.200000
2671,35.300000,46.220000,12.220000
2672,40.220000,40.220000,12.220000
2673,31.380000,36.620000,12.220000
2674,37.600000,37.600000,12.220000
2675,42.120000,42.880000,12.220000
2676,42.360000,42.360000,12.220000
2677,33.780000,42.820000,12.260000
2678,44.680000,44.680000,12.260000
2679,43.380000,43.380000,12.260000
2680,39.700000,39.700000,12.260000
2681,37.400000,43.680000,12.200000
2682,38.700000,40.560000,12.220000
2683,39.980000,39.980000,12.220000
2684,32.620000,41.280000,12.240000
2685,48.400000,48.400000,12.240000
2686,39.460000,39.460000,12.240000
2687,37.040000,37.660000,12.220000
2688,41.360000,41.360000,12.220000
2689,34.160000,34.160000,12.220000
2690,38.480000,40.460000,12.260000
2691,39.460000,47.240000,12.260000
2692,42.420000,42.420000,12.260000
2693,43.560000,43.560000,12.260000
2694,31.380000,43.940000,12.260000
2695,36.180000,44.560000,12.280000
2696,38.420000,41.500000,12.280000
2697,29.200000,41.860000,12.300000
2698,30.740000,32.740000,12.300000
2699,34.600000,35.660000,12.300000
2700,37.280000,37.280000,12.300000
2701,30.960000,35.100000,12.300000
2702,42.100000,42.100000,12.300000
2703,41.540000,41.540000,12.300000
2704,41.760000,41.760000,12.300000
2705,38.980000,38.980000,12.300000
2706,35.780000,38.440000,12.300000
2707,40.000000,40.360000,12.300000
2708,35.100000,35.340000,12.300000
2709,33.420000,35.280000,12.280000
2710,41.860000,41.860000,12.280000
2711,37.320000,37.320000,12.280000
2712,42.080000,45.620000,12.320000
2713,42.360000,42.360000,12.320000
2714,43.200000,43.200000,12.320000
2715,39.860000,39.860000,12.320000
2716,39.200000,39.700000,12.280000
2717,38.260000,39.160000,12.260000
2718,39.840000,39.840000,12.260000
2719,44.220000,44.220000,12.260000
2720,36.260000,36.260000,12.260000
2721,38.520000,38.660000,12.260000
2722,34.640000,35.260000,12.260000
2723,38.160000,38.160000,12.260000
2724,41.340000,41.340000,12.260000
2725,40.220000,40.220000,12.260000
2726,47.120000,47.120000,12.260000
2727,37.520000,39.600000,12.260000
2728,34.060000,39.940000,12.280000
2729,34.200000,34.200000,12.280000
2730,31.620000,37.800000,12.280000
2731,31.500000,31.940000,12.260000
2732,43.700000,43.700000,12.260000
2733,41.460000,41.640000,12.240000
2734,40.200000,40.500000,12.260000
2735,46.720000,46.720000,12.260000
2736,37.140000,38.660000,12.280000
2737,33.300000,35.600000,12.280000
2738,44.480000,44.480000,12.280000
2739,36.740000,36.740000,12.280000
2740,42.580000,42.580000,12.280000
2741,34.800000,43.420000,12.280000
2742,33.300000,40.540000,12.260000
2743,29.200000,35.760000,12.300000
2744,38.740000,38.740000,12.300000
2745,34.580000,34.940000,12.240000
2746,37.280000,37.280000,12.240000
2747,36.560000,36.560000,12.240000
2748,30.820000,41.960000,12.300000
2749,37.040000,41.340000,12.320000
2750,39.680000,39.680000,12.320000
2751,30.440000,36.000000,12.340000
2752,37.440000,37.440000,12.340000
2753,35.780000,42.140000,12.340000
2754,34.720000,42.260000,12.380000
2755,46.540000,46.540000,12.380000
2756,38.400000,41.340000,12.380000
2757,40.340000,40.340000,12.380000
2758,32.480000,44.160000,12.380000
2759,30.780000,41.760000,12.380000
2760,33.420000,33.420000,12.380000
2761,34.500000,38.640000,12.380000
2762,41.360000,41.360000,12.380000
2763,38.120000,38.120000,12.380000
2764,33.600000,36.500000,12.360000
2765,30.300000,43.220000,12.360000
2766,40.460000,40.460000,12.360000
2767,38.800000,38.800000,12.360000
2768,42.780000,42.780000,12.360000
2769,39.760000,39.760000,12.360000
2770,34.040000,44.400000,12.380000
2771,40.320000,40.320000,12.380000
2772,37.380000,41.560000,12.380000
2773,36.040000,39.140000,12.360000
2774,35.520000,38.820000,12.380000
2775,33.560000,36.860000,12.360000
2776,38.160000,42.840000,12.340000
2777,38.600000,39.100000,12.280000
2778,41.200000,44.660000,12.300000
2779,39.660000,39.660000,12.300000
2780,33.540000,38.920000,12.320000
2781,35.700000,42.600000,12.380000
2782,38.700000,38.700000,12.380000
2783,41.600000,41.600000,12.380000
2784,37.380000,38.280000,12.360000
2785,36.340000,36.340000,12.360000
2786,38.100000,38.100000,12.360000
2787,38.240000,38.240000,12.360000
2788,42.300000,42.300000,12.360000
2789,33.800000,33.800000,12.360000
2790,41.580000,43.700000,12.360000
2791,40.780000,40.780000,12.360000
2792,32.760000,38.640000,12.420000
2793,34.540000,39.720000,12.420000
2794,40.760000,40.760000,12.420000
2795,29.780000,36.640000,12.440000
2796,35.760000,35.760000,12.440000
2797,41.920000,43.540000,12.380000
2798,36.380000,36.400000,12.320000
2799,40.880000,40.880000,12.320000
2800,40.740000,40.740000,12.320000
2801,39.360000,43.140000,12.340000
2802,39.000000,39.000000,12.340000
2803,42.400000,42.400000,12.340000
2804,45.400000,45.400000,12.340000
2805,40.000000,40.000000,12.340000
2806,43.160000,43.160000,12.340000
2807,43.420000,43.420000,12.340000
2808,38.800000,38.800000,12.340000
2809,31.360000,41.500000,12.400000
2810,32.140000,41.900000,12.380000
2811,29.820000,33.660000,12.380000
2812,29.900000,33.720000,12.400000
2813,46.060000,46.060000,12.400000
2814,40.000000,40.000000,12.400000
2815,34.260000,34.260000,12.400000
2816,28.380000,43.080000,12.400000
2817,34.600000,36.180000,12.380000
2818,42.780000,44.200000,12.380000
2819,32.560000,39.320000,12.380000
2820,33.620000,40.660000,12.320000
2821,41.200000,41.200000,12.320000
2822,47.040000,47.040000,12.320000
2823,36.160000,43.440000,12.340000
2824,43.100000,43.100000,12.340000
2825,32.180000,33.980000,12.360000
2826,36.300000,41.480000,12.360000
2827,40.100000,40.100000,12.360000
2828,30.700000,42.160000,12.320000
2829,33.200000,45.460000,12.300000
2830,42.120000,42.120000,12.300000
2831,34.420000,34.760000,12.260000
2832,43.120000,43.120000,12.260000
2833,38.140000,38.140000,12.260000
2834,37.080000,37.080000,12.260000
2835,36.580000,36.960000,12.280000
2836,32.440000,42.020000,12.260000
2837,41.040000,41.040000,12.260000
2838,32.900000,38.120000,12.260000
2839,40.620000,44.080000,12.280000
2840,38.880000,38.880000,12.280000
2841,39.100000,39.100000,12.280000
2842,39.080000,39.080000,12.280000
2843,33.540000,36.540000,12.300000
2844,37.040000,37.040000,12.300000
2845,34.880000,38.280000,12.340000
2846,39.220000,39.220000,12.340000
2847,34.600000,37.460000,12.380000
2848,35.360000,35.360000,12.380000
2849,38.220000,38.220000,12.380000
2850,45.020000,45.020000,12.380000
2851,34.740000,34.740000,12.380000
2852,41.840000,41.840000,12.380000
2853,36.500000,36.500000,12.380000
2854,41.540000,44.260000,12.420000
2855,39.320000,43.460000,12.460000
2856,38.320000,44.040000,12.480000
2857,33.720000,34.360000,12.480000
2858,37.240000,37.240000,12.480000
2859,33.240000,36.520000,12.420000
2860,38.260000,42.520000,12.420000
2861,31.920000,37.520000,12.420000
2862,35.660000,35.660000,12.420000
2863,27.640000,37.780000,12.440000
2864,40.860000,40.860000,12.440000
2865,35.600000,43.760000,12.460000
2866,41.660000,41.660000,12.460000
2867,32.860000,43.440000,12.460000
2868,37.400000,37.400000,12.460000
2869,43.240000,43.240000,12.460000
2870,34.080000,40.780000,12.400000
2871,38.200000,38.200000,12.400000
2872,38.060000,43.320000,12.360000
2873,32.300000,36.920000,12.320000
2874,39.920000,40.980000,12.280000
2875,37.840000,37.840000,12.280000
2876,33.540000,33.900000,12.300000
2877,40.860000,40.860000,12.300000
2878,39.040000,39.040000,12.300000
2879,28.840000,38.480000,12.280000
2880,40.680000,40.680000,12.280000
2881,35.060000,43.540000,12.260000
2882,40.400000,43.580000,12.320000
2883,38.480000,38.480000,12.320000
2884,40.820000,40.820000,12.320000
2885,40.240000,40.240000,12.320000
2886,29.880000,39.500000,12.340000
2887,32.480000,32.480000,12.340000
2888,37.760000,37.760000,12.340000
2889,32.540000,35.300000,12.340000
2890,36.420000,36.420000,12.340000
2891,40.540000,40.540000,12.340000
2892,38.240000,38.240000,12.340000
2893,41.080000,41.080000,12.340000
2894,41.580000,41.620000,12.380000
2895,31.580000,44.280000,12.400000
2896,35.540000,46.460000,12.380000
2897,38.520000,39.960000,12.360000
2898,35.720000,41.620000,12.380000
2899,36.300000,44.620000,12.380000
2900,36.720000,36.720000,12.380000
2901,35.360000,40.240000,12.380000
2902,37.480000,37.480000,12.380000
2903,33.840000,35.260000,12.340000
2904,34.740000,42.080000,12.380000
2905,28.560000,41.760000,12.340000
2906,35.840000,35.840000,12.340000
2907,35.540000,35.540000,12.340000
2908,29.460000,31.640000,12.400000
2909,40.360000,40.360000,12.400000
2910,37.040000,38.660000,12.360000
2911,34.460000,41.600000,12.360000
2912,41.820000,41.820000,12.360000
2913,37.060000,37.060000,12.360000
2914,41.560000,41.560000,12.360000
2915,39.620000,39.640000,12.360000
2916,35.020000,37.440000,12.300000
2917,33.180000,39.500000,12.320000
2918,36.160000,40.680000,12.340000
2919,38.440000,38.440000,12.340000
2920,41.080000,41.080000,12.340000
2921,34.740000,38.580000,12.340000
2922,41.080000,41.080000,12.340000
2923,38.340000,38.880000,12.320000
2924,42.460000,43.760000,12.340000
2925,39.040000,40.420000,12.320000
2926,40.080000,40.080000,12.320000
2927,37.480000,37.480000,12.320000
2928,42.600000,42.600000,12.320000
2929,35.940000,35.940000,12.320000
2930,42.500000,43.460000,12.360000
2931,41.660000,44.220000,12.400000
2932,33.880000,40.560000,12.360000
2933,37.920000,37.920000,12.360000
2934,32.180000,33.700000,12.340000
2935,39.640000,39.640000,12.340000
2936,38.960000,38.960000,12.340000
2937,33.760000,40.840000,12.340000
2938,28.400000,32.220000,12.300000
2939,41.740000,41.740000,12.300000
2940,37.340000,37.340000,12.300000
2941,39.880000,39.880000,12.300000
2942,42.200000,42.880000,12.320000
2943,39.280000,39.280000,12.320000
2944,38.360000,38.360000,12.320000
2945,42.460000,42.460000,12.320000
2946,38.600000,38.600000,12.320000
2947,44.340000,45.540000,12.320000
2948,31.840000,34.180000,12.320000
2949,37.880000,37.880000,12.320000
2950,37.800000,40.920000,12.360000
2951,35.960000,39.000000,12.340000
2952,45.180000,45.180000,12.340000
2953,34.940000,36.820000,12.300000
2954,30.680000,41.500000,12.320000
2955,30.940000,42.240000,12.300000
2956,45.480000,45.480000,12.300000
2957,44.340000,44.340000,12.300000
2958,44.160000,44.160000,12.300000
2959,41.120000,41.860000,12.280000
2960,38.120000,38.120000,12.280000
2961,36.780000,40.700000,12.280000
2962,37.500000,42.620000,12.260000
2963,34.100000,34.100000,12.260000
2964,35.860000,38.340000,12.280000
2965,42.560000,42.560000,12.280000
2966,34.380000,35.460000,12.300000
2967,29.420000,32.360000,12.260000
2968,39.320000,39.320000,12.260000
2969,39.460000,40.240000,12.280000
2970,43.540000,43.540000,12.280000
2971,35.780000,37.680000,12.280000
2972,34.240000,34.560000,12.300000
2973,43.720000,43.720000,12.300000
2974,34.840000,34.840000,12.300000
2975,32.940000,36.200000,12.320000
2976,33.240000,39.620000,12.300000
2977,44.580000,44.580000,12.300000
2978,40.220000,40.220000,12.300000
2979,39.160000,39.160000,12.300000
2980,34.860000,38.800000,12.340000
2981,36.040000,36.040000,12.340000
2982,41.520000,41.520000,12.340000
2983,43.520000,43.520000,12.340000
2984,35.200000,35.200000,12.340000
2985,34.660000,37.840000,12.340000
2986,34.640000,34.940000,12.320000
2987,31.380000,33.280000,12.320000
2988,43.100000,43.100000,12.320000
2989,34.980000,34.980000,12.320000
2990,37.960000,37.960000,12.320000
2991,46.400000,46.400000,12.320000
2992,44.020000,44.020000,12.320000
2993,42.080000,42.820000,12.340000
2994,32.560000,40.560000,12.360000
2995,35.160000,37.060000,12.420000
2996,34.000000,37.180000,12.400000
2997,41.420000,44.720000,12.420000
2998,39.740000,40.100000,12.380000
2999,46.640000,46.640000,12.380000
3000,35.160000,37.940000,12.340000
3001,38.040000,38.040000,12.340000
3002,33.880000,34.720000,12.320000
3003,39.200000,39.200000,12.320000
3004,36.760000,39.480000,12.320000
3005,43.600000,43.600000,12.320000
3006,33.140000,33.140000,12.320000
3007,38.160000,41.440000,12.280000
3008,37.560000,37.560000,12.280000
3009,37.000000,37.000000,12.280000
3010,32.740000,40.400000,12.280000
3011,29.580000,45.800000,12.320000
3012,36.200000,45.280000,12.300000
3013,35.320000,41.060000,12.340000
3014,36.300000,36.300000,12.340000
3015,36.540000,37.880000,12.380000
3016,33.100000,33.100000,12.380000
3017,32.860000,34.780000,12.360000
3018,39.560000,39.560000,12.360000
3019,32.460000,34.560000,12.340000
3020,37.420000,37.420000,12.340000
3021,42.220000,42.220000,12.340000
3022,32.240000,47.920000,12.380000
3023,34.040000,41.460000,12.460000
3024,35.080000,35.080000,12.460000
3025,36.660000,39.440000,12.420000
3026,40.680000,41.900000,12.400000
3027,38.060000,39.160000,12.380000
3028,33.540000,33.560000,12.360000
3029,42.440000,43.400000,12.340000
3030,41.120000,44.960000,12.360000
3031,39.260000,39.260000,12.360000
3032,33.680000,38.660000,12.300000
3033,38.940000,38.940000,12.300000
3034,37.740000,39.680000,12.260000
3035,38.640000,38.640000,12.260000
3036,30.180000,30.180000,12.260000
3037,39.300000,39.300000,12.260000
3038,41.520000,41.520000,12.260000
3039,36.220000,36.220000,12.260000
3040,37.520000,37.520000,12.260000
3041,39.700000,44.860000,12.280000
3042,41.440000,45.820000,12.280000
3043,37.320000,37.340000,12.260000
3044,46.500000,46.500000,12.260000
3045,42.020000,42.020000,12.260000
3046,36.020000,36.020000,12.260000
3047,41.760000,41.760000,12.260000
3048,35.240000,36.620000,12.220000
3049,36.540000,43.580000,12.200000
3050,32.940000,33.120000,12.200000
3051,39.760000,39.760000,12.200000
3052,34.460000,42.960000,12.160000
3053,28.280000,36.340000,12.140000
3054,42.360000,42.360000,12.140000
3055,36.100000,36.100000,12.140000
3056,30.820000,39.500000,12.120000
3057,38.100000,43.280000,12.120000
3058,39.540000,39.540000,12.120000
3059,39.260000,39.260000,12.120000
3060,43.540000,44.660000,12.160000
3061,41.120000,41.120000,12.160000
3062,40.120000,40.120000,12.160000
3063,37.160000,41.240000,12.180000
3064,39.340000,39.340000,12.180000
3065,42.180000,42.180000,12.180000
3066,38.980000,43.140000,12.200000
3067,32.380000,40.080000,12.180000
3068,35.320000,41.960000,12.120000
3069,39.600000,42.960000,12.040000
3070,33.580000,33.580000,12.040000
3071,38.860000,48.660000,11.980000
3072,36.580000,40.000000,11.940000
3073,32.000000,37.960000,11.880000
3074,40.400000,41.280000,11.880000
3075,33.680000,41.240000,11.880000
3076,33.720000,42.740000,11.920000
3077,34.160000,39.200000,11.940000
3078,34.680000,37.720000,11.900000
3079,31.620000,31.620000,11.900000
3080,34.820000,35.400000,11.880000
3081,41.720000,41.720000,11.880000
3082,44.320000,44.320000,11.880000
3083,37.780000,37.780000,11.880000
3084,36.860000,45.240000,11.880000
3085,30.780000,34.080000,11.920000
3086,34.620000,38.160000,11.840000
3087,45.660000,45.660000,11.840000
3088,31.620000,39.800000,11.820000
3089,30.940000,36.200000,11.820000
3090,36.820000,37.380000,11.840000
3091,30.680000,32.100000,11.860000
3092,34.180000,34.300000,11.860000
3093,29.460000,32.920000,11.860000
3094,38.880000,42.220000,11.840000
3095,37.080000,37.080000,11.840000
3096,38.820000,38.820000,11.840000
3097,33.020000,35.840000,11.880000
3098,36.840000,38.640000,11.880000
3099,40.040000,40.040000,11.880000
3100,32.340000,35.340000,11.860000
3101,41.460000,41.460000,11.860000
3102,45.060000,45.060000,11.860000
3103,38.040000,38.040000,11.860000
3104,31.380000,38.900000,11.800000
3105,39.120000,39.120000,11.800000
3106,42.500000,42.500000,11.800000
3107,28.020000,34.900000,11.780000
3108,36.540000,38.040000,11.760000
3109,42.340000,42.340000,11.760000
3110,42.460000,42.460000,11.760000
3111,34.540000,39.380000,11.780000
3112,33.980000,39.620000,11.780000
3113,40.660000,40.660000,11.780000
3114,41.420000,41.420000,11.780000
3115,44.160000,44.160000,11.780000
3116,35.960000,43.540000,11.800000
3117,42.320000,42.320000,11.800000
3118,40.920000,40.920000,11.800000
3119,36.480000,37.020000,11.780000
3120,35.420000,35.420000,11.780000
3121,36.540000,36.540000,11.780000
3122,38.380000,41.020000,11.800000
3123,34.480000,39.640000,11.840000
3124,43.160000,43.160000,11.840000
3125,35.460000,44.640000,11.820000
3126,34.200000,34.700000,11.860000
3127,30.960000,36.640000,11.820000
3128,35.500000,39.480000,11.860000
3129,42.360000,42.360000,11.860000
3130,39.800000,39.800000,11.860000
3131,38.320000,38.320000,11.860000
3132,43.180000,43.180000,11.860000
3133,37.880000,43.840000,11.840000
3134,39.620000,39.620000,11.840000
3135,36.140000,36.140000,11.840000
3136,38.460000,40.820000,11.880000
3137,37.820000,37.820000,11.880000
3138,36.140000,36.140000,11.880000
3139,40.400000,40.400000,11.880000
3140,33.600000,45.400000,11.920000
3141,30.120000,30.120000,11.920000
3142,30.840000,36.940000,11.920000
3143,30.940000,34.420000,11.940000
3144,42.580000,42.580000,11.940000
3145,39.260000,39.560000,11.940000
3146,32.180000,39.200000,11.980000
3147,39.340000,44.960000,11.980000
3148,30.020000,37.680000,12.020000
3149,42.080000,42.080000,12.020000
3150,30.320000,30.320000,12.020000
3151,36.260000,40.100000,12.020000
3152,37.600000,38.560000,12.080000
3153,33.540000,33.540000,12.080000
3154,35.940000,35.940000,12.080000
3155,41.200000,41.200000,12.080000
3156,41.500000,41.500000,12.080000
3157,41.260000,41.260000,12.080000
3158,36.520000,36.520000,12.080000
3159,36.720000,36.720000,12.080000
